Itrs,Loss,Overall_Acc,Mean_IoU
18121,0.157661,,
18122,0.110396,,
18123,0.074186,,
18124,0.100328,,
18125,0.112836,,
18126,0.085851,,
18127,0.109276,,
18128,0.079838,,
18129,0.090607,,
18130,0.082539,,
18131,0.115339,,
18132,0.113841,,
18133,0.061944,,
18134,0.057576,,
18135,0.176693,,
18136,0.145519,,
18137,0.078535,,
18138,0.190921,,
18139,0.090058,,
18140,0.058860,,
18141,0.128961,,
18142,0.051072,,
18143,0.096353,,
18144,0.074232,,
18145,0.075188,,
18146,0.066142,,
18147,0.179220,,
18148,0.087862,,
18149,0.107548,,
18150,0.131207,,
18151,0.085576,,
18152,0.151448,,
18153,0.053367,,
18154,0.144802,,
18155,0.101529,,
18156,0.149280,,
18157,0.114518,,
18158,0.093425,,
18159,0.085900,,
18160,0.099434,,
18161,0.131871,,
18162,0.070933,,
18163,0.150006,,
18164,0.105733,,
18165,0.084898,,
18166,0.121394,,
18167,0.116513,,
18168,0.114332,,
18169,0.102299,,
18170,0.075196,,
18171,0.090774,,
18172,0.096311,,
18173,0.101604,,
18174,0.147788,,
18175,0.111496,,
18176,0.113769,,
18177,0.095060,,
18178,0.096317,,
18179,0.082824,,
18180,0.105259,,
18181,0.142249,,
18182,0.087083,,
18183,0.087962,,
18184,0.137951,,
18185,0.133268,,
18186,0.102567,,
18187,0.074064,,
18188,0.092787,,
18189,0.147483,,
18190,0.110771,,
18191,0.133548,,
18192,0.109553,,
18193,0.067281,,
18194,0.095513,,
18195,0.099726,,
18196,0.124668,,
18197,0.094064,,
18198,0.200110,,
18199,0.073758,,
18200,0.119135,0.939911,0.767860
18201,0.113637,,
18202,0.128339,,
18203,0.093984,,
18204,0.103267,,
18205,0.095058,,
18206,0.174453,,
18207,0.095879,,
18208,0.132296,,
18209,0.098263,,
18210,0.192084,,
18211,0.082217,,
18212,0.086419,,
18213,0.156424,,
18214,0.137944,,
18215,0.116922,,
18216,0.108345,,
18217,0.084354,,
18218,0.085178,,
18219,0.105652,,
18220,0.126653,,
18221,0.079425,,
18222,0.092814,,
18223,0.063719,,
18224,0.113622,,
18225,0.091838,,
18226,0.116293,,
18227,0.127378,,
18228,0.191996,,
18229,0.088208,,
18230,0.091200,,
18231,0.106528,,
18232,0.070376,,
18233,0.171065,,
18234,0.082010,,
18235,0.083024,,
18236,0.097569,,
18237,0.100361,,
18238,0.057324,,
18239,0.119584,,
18240,0.082882,,
18241,0.090281,,
18242,0.172930,,
18243,0.107692,,
18244,0.081587,,
18245,0.109663,,
18246,0.120594,,
18247,0.090573,,
18248,0.122245,,
18249,0.113442,,
18250,0.130412,,
18251,0.160200,,
18252,0.138158,,
18253,0.117636,,
18254,0.082642,,
18255,0.146694,,
18256,0.093934,,
18257,0.108517,,
18258,0.085578,,
18259,0.144889,,
18260,0.111563,,
18261,0.134338,,
18262,0.170222,,
18263,0.119928,,
18264,0.083048,,
18265,0.094560,,
18266,0.060515,,
18267,0.054787,,
18268,0.050299,,
18269,0.122214,,
18270,0.083977,,
18271,0.093813,,
18272,0.105987,,
18273,0.095288,,
18274,0.095806,,
18275,0.148716,,
18276,0.107292,,
18277,0.085710,,
18278,0.100840,,
18279,0.123141,,
18280,0.099542,,
18281,0.065301,,
18282,0.133418,,
18283,0.072014,,
18284,0.126518,,
18285,0.055776,,
18286,0.079315,,
18287,0.109652,,
18288,0.054044,,
18289,0.110387,,
18290,0.068103,,
18291,0.075403,,
18292,0.071090,,
18293,0.111964,,
18294,0.064262,,
18295,0.073714,,
18296,0.168283,,
18297,0.123858,,
18298,0.117375,,
18299,0.079031,,
18300,0.088632,0.938278,0.763429
18301,0.110855,,
18302,0.093842,,
18303,0.180855,,
18304,0.162086,,
18305,0.088538,,
18306,0.128650,,
18307,0.085490,,
18308,0.070586,,
18309,0.110072,,
18310,0.095046,,
18311,0.075092,,
18312,0.075663,,
18313,0.136957,,
18314,0.101256,,
18315,0.126278,,
18316,0.086532,,
18317,0.091417,,
18318,0.107302,,
18319,0.114656,,
18320,0.065483,,
18321,0.105681,,
18322,0.090025,,
18323,0.107819,,
18324,0.166612,,
18325,0.094935,,
18326,0.126891,,
18327,0.070767,,
18328,0.130884,,
18329,0.099699,,
18330,0.158720,,
18331,0.090757,,
18332,0.143639,,
18333,0.119883,,
18334,0.052350,,
18335,0.083421,,
18336,0.081303,,
18337,0.131748,,
18338,0.220051,,
18339,0.103608,,
18340,0.137800,,
18341,0.086121,,
18342,0.087906,,
18343,0.084599,,
18344,0.099184,,
18345,0.102860,,
18346,0.081413,,
18347,0.062856,,
18348,0.070827,,
18349,0.126441,,
18350,0.190630,,
18351,0.151824,,
18352,0.088253,,
18353,0.123137,,
18354,0.123822,,
18355,0.064557,,
18356,0.196374,,
18357,0.114067,,
18358,0.071297,,
18359,0.111535,,
18360,0.141965,,
18361,0.081216,,
18362,0.122913,,
18363,0.072864,,
18364,0.081728,,
18365,0.105680,,
18366,0.068012,,
18367,0.133581,,
18368,0.092664,,
18369,0.082756,,
18370,0.135716,,
18371,0.088166,,
18372,0.064734,,
18373,0.104567,,
18374,0.075949,,
18375,0.146917,,
18376,0.064933,,
18377,0.123867,,
18378,0.066246,,
18379,0.126189,,
18380,0.119145,,
18381,0.063171,,
18382,0.126685,,
18383,0.099687,,
18384,0.096571,,
18385,0.112986,,
18386,0.099909,,
18387,0.180443,,
18388,0.105817,,
18389,0.145743,,
18390,0.124522,,
18391,0.112044,,
18392,0.106140,,
18393,0.137130,,
18394,0.084575,,
18395,0.132142,,
18396,0.167749,,
18397,0.119894,,
18398,0.102612,,
18399,0.115504,,
18400,0.058320,0.938671,0.765884
18401,0.117312,,
18402,0.054235,,
18403,0.074691,,
18404,0.155784,,
18405,0.083288,,
18406,0.135640,,
18407,0.076976,,
18408,0.158310,,
18409,0.153370,,
18410,0.095621,,
18411,0.108696,,
18412,0.081240,,
18413,0.104205,,
18414,0.091097,,
18415,0.076346,,
18416,0.116944,,
18417,0.102742,,
18418,0.162690,,
18419,0.158134,,
18420,0.108958,,
18421,0.074412,,
18422,0.055493,,
18423,0.087372,,
18424,0.089449,,
18425,0.099546,,
18426,0.073346,,
18427,0.087224,,
18428,0.117255,,
18429,0.126198,,
18430,0.136495,,
18431,0.100307,,
18432,0.117112,,
18433,0.076042,,
18434,0.117019,,
18435,0.091791,,
18436,0.070017,,
18437,0.085131,,
18438,0.113734,,
18439,0.091287,,
18440,0.081716,,
18441,0.111143,,
18442,0.084124,,
18443,0.097821,,
18444,0.132721,,
18445,0.095686,,
18446,0.105210,,
18447,0.088368,,
18448,0.079005,,
18449,0.053717,,
18450,0.067135,,
18451,0.056665,,
18452,0.078985,,
18453,0.077907,,
18454,0.092606,,
18455,0.119209,,
18456,0.086493,,
18457,0.084810,,
18458,0.080163,,
18459,0.142644,,
18460,0.118395,,
18461,0.095733,,
18462,0.073843,,
18463,0.114868,,
18464,0.084574,,
18465,0.060897,,
18466,0.089519,,
18467,0.165982,,
18468,0.140906,,
18469,0.221981,,
18470,0.122637,,
18471,0.132141,,
18472,0.123888,,
18473,0.137623,,
18474,0.106999,,
18475,0.129703,,
18476,0.099233,,
18477,0.117977,,
18478,0.112890,,
18479,0.075007,,
18480,0.121034,,
18481,0.130992,,
18482,0.136244,,
18483,0.105354,,
18484,0.081010,,
18485,0.157325,,
18486,0.124793,,
18487,0.127723,,
18488,0.079996,,
18489,0.078553,,
18490,0.085798,,
18491,0.140769,,
18492,0.139657,,
18493,0.107389,,
18494,0.198622,,
18495,0.101729,,
18496,0.090673,,
18497,0.157106,,
18498,0.138127,,
18499,0.110396,,
18500,0.150252,0.938813,0.764622
18501,0.123457,,
18502,0.129301,,
18503,0.100306,,
18504,0.117885,,
18505,0.155071,,
18506,0.117914,,
18507,0.105473,,
18508,0.100277,,
18509,0.163120,,
18510,0.106807,,
18511,0.134794,,
18512,0.155925,,
18513,0.126203,,
18514,0.118423,,
18515,0.081757,,
18516,0.114458,,
18517,0.063626,,
18518,0.070458,,
18519,0.141847,,
18520,0.088991,,
18521,0.086273,,
18522,0.153563,,
18523,0.139254,,
18524,0.060074,,
18525,0.136209,,
18526,0.067546,,
18527,0.072197,,
18528,0.140771,,
18529,0.081574,,
18530,0.086147,,
18531,0.099351,,
18532,0.109540,,
18533,0.082293,,
18534,0.061755,,
18535,0.118907,,
18536,0.081069,,
18537,0.152717,,
18538,0.091725,,
18539,0.101071,,
18540,0.091033,,
18541,0.073475,,
18542,0.112715,,
18543,0.091998,,
18544,0.114396,,
18545,0.141492,,
18546,0.100893,,
18547,0.128717,,
18548,0.076985,,
18549,0.098483,,
18550,0.083917,,
18551,0.075077,,
18552,0.068099,,
18553,0.093493,,
18554,0.141169,,
18555,0.113532,,
18556,0.095916,,
18557,0.095168,,
18558,0.066116,,
18559,0.075412,,
18560,0.099182,,
18561,0.133133,,
18562,0.114798,,
18563,0.125010,,
18564,0.089410,,
18565,0.088021,,
18566,0.083837,,
18567,0.066925,,
18568,0.117121,,
18569,0.142271,,
18570,0.078821,,
18571,0.100720,,
18572,0.089195,,
18573,0.095175,,
18574,0.124900,,
18575,0.099570,,
18576,0.113778,,
18577,0.101998,,
18578,0.124525,,
18579,0.098740,,
18580,0.096511,,
18581,0.092542,,
18582,0.092556,,
18583,0.085911,,
18584,0.147978,,
18585,0.116955,,
18586,0.130963,,
18587,0.059301,,
18588,0.112596,,
18589,0.084596,,
18590,0.080309,,
18591,0.110266,,
18592,0.116738,,
18593,0.130748,,
18594,0.116898,,
18595,0.131627,,
18596,0.104754,,
18597,0.071236,,
18598,0.072056,,
18599,0.083299,,
18600,0.142093,0.940286,0.768779
18601,0.120212,,
18602,0.076519,,
18603,0.086150,,
18604,0.087110,,
18605,0.094970,,
18606,0.107216,,
18607,0.120894,,
18608,0.095206,,
18609,0.117778,,
18610,0.096261,,
18611,0.079852,,
18612,0.095382,,
18613,0.050534,,
18614,0.091584,,
18615,0.129697,,
18616,0.182848,,
18617,0.093010,,
18618,0.135147,,
18619,0.081186,,
18620,0.130802,,
18621,0.061871,,
18622,0.115760,,
18623,0.124737,,
18624,0.136071,,
18625,0.124905,,
18626,0.110399,,
18627,0.114357,,
18628,0.110763,,
18629,0.090279,,
18630,0.089175,,
18631,0.078310,,
18632,0.163590,,
18633,0.094972,,
18634,0.140648,,
18635,0.121069,,
18636,0.082425,,
18637,0.142130,,
18638,0.222646,,
18639,0.087020,,
18640,0.066405,,
18641,0.063728,,
18642,0.085724,,
18643,0.094512,,
18644,0.147701,,
18645,0.096880,,
18646,0.079443,,
18647,0.073692,,
18648,0.094882,,
18649,0.100873,,
18650,0.090587,,
18651,0.083410,,
18652,0.160431,,
18653,0.080554,,
18654,0.065987,,
18655,0.107968,,
18656,0.118476,,
18657,0.079651,,
18658,0.088141,,
18659,0.135294,,
18660,0.092337,,
18661,0.082684,,
18662,0.068872,,
18663,0.058403,,
18664,0.119671,,
18665,0.062831,,
18666,0.089441,,
18667,0.112501,,
18668,0.140564,,
18669,0.132496,,
18670,0.328901,,
18671,0.114990,,
18672,0.085180,,
18673,0.081020,,
18674,0.075361,,
18675,0.068756,,
18676,0.099221,,
18677,0.124319,,
18678,0.115174,,
18679,0.093464,,
18680,0.078742,,
18681,0.169047,,
18682,0.070327,,
18683,0.078351,,
18684,0.126474,,
18685,0.122976,,
18686,0.117273,,
18687,0.101878,,
18688,0.100336,,
18689,0.270563,,
18690,0.067646,,
18691,0.073949,,
18692,0.107146,,
18693,0.122356,,
18694,0.099632,,
18695,0.077598,,
18696,0.054127,,
18697,0.079830,,
18698,0.082749,,
18699,0.124115,,
18700,0.089597,0.940515,0.771205
18701,0.075718,,
18702,0.095362,,
18703,0.072954,,
18704,0.094824,,
18705,0.153932,,
18706,0.159578,,
18707,0.106930,,
18708,0.115097,,
18709,0.115701,,
18710,0.092915,,
18711,0.091049,,
18712,0.103638,,
18713,0.083237,,
18714,0.121890,,
18715,0.157793,,
18716,0.127588,,
18717,0.093497,,
18718,0.129418,,
18719,0.089250,,
18720,0.077459,,
18721,0.076278,,
18722,0.124574,,
18723,0.163954,,
18724,0.072870,,
18725,0.164437,,
18726,0.102046,,
18727,0.105612,,
18728,0.090833,,
18729,0.153566,,
18730,0.173566,,
18731,0.086816,,
18732,0.072907,,
18733,0.118911,,
18734,0.114187,,
18735,0.131625,,
18736,0.089410,,
18737,0.153676,,
18738,0.083687,,
18739,0.120844,,
18740,0.059947,,
18741,0.120620,,
18742,0.070240,,
18743,0.100513,,
18744,0.095545,,
18745,0.078797,,
18746,0.049767,,
18747,0.116501,,
18748,0.080403,,
18749,0.087311,,
18750,0.067663,,
18751,0.101683,,
18752,0.115073,,
18753,0.090468,,
18754,0.134632,,
18755,0.104625,,
18756,0.072221,,
18757,0.135607,,
18758,0.147347,,
18759,0.066641,,
18760,0.126709,,
18761,0.075379,,
18762,0.103807,,
18763,0.089326,,
18764,0.151853,,
18765,0.120315,,
18766,0.123126,,
18767,0.123571,,
18768,0.165790,,
18769,0.128863,,
18770,0.086545,,
18771,0.078105,,
18772,0.067178,,
18773,0.100053,,
18774,0.127502,,
18775,0.082660,,
18776,0.096625,,
18777,0.134625,,
18778,0.092160,,
18779,0.128187,,
18780,0.107842,,
18781,0.081855,,
18782,0.080210,,
18783,0.160243,,
18784,0.069404,,
18785,0.119600,,
18786,0.131719,,
18787,0.116269,,
18788,0.145898,,
18789,0.089755,,
18790,0.060823,,
18791,0.082384,,
18792,0.112972,,
18793,0.067596,,
18794,0.115425,,
18795,0.077359,,
18796,0.072989,,
18797,0.076206,,
18798,0.108310,,
18799,0.140406,,
18800,0.083225,0.940700,0.771217
18801,0.113871,,
18802,0.156069,,
18803,0.093623,,
18804,0.128179,,
18805,0.074842,,
18806,0.057948,,
18807,0.107911,,
18808,0.111722,,
18809,0.073051,,
18810,0.099541,,
18811,0.070253,,
18812,0.073959,,
18813,0.092723,,
18814,0.097960,,
18815,0.086582,,
18816,0.119635,,
18817,0.082835,,
18818,0.058750,,
18819,0.082182,,
18820,0.130467,,
18821,0.137682,,
18822,0.079329,,
18823,0.115422,,
18824,0.138730,,
18825,0.121925,,
18826,0.081304,,
18827,0.103772,,
18828,0.051449,,
18829,0.116194,,
18830,0.085181,,
18831,0.078136,,
18832,0.118495,,
18833,0.101833,,
18834,0.079242,,
18835,0.124530,,
18836,0.111051,,
18837,0.061492,,
18838,0.087977,,
18839,0.076186,,
18840,0.099198,,
18841,0.132991,,
18842,0.120793,,
18843,0.077164,,
18844,0.109197,,
18845,0.090229,,
18846,0.294589,,
18847,0.072419,,
18848,0.070139,,
18849,0.070078,,
18850,0.104809,,
18851,0.076083,,
18852,0.117518,,
18853,0.154568,,
18854,0.086533,,
18855,0.069471,,
18856,0.059898,,
18857,0.168267,,
18858,0.060372,,
18859,0.196060,,
18860,0.086301,,
18861,0.100985,,
18862,0.116782,,
18863,0.064379,,
18864,0.087913,,
18865,0.094248,,
18866,0.119740,,
18867,0.092823,,
18868,0.172833,,
18869,0.125617,,
18870,0.093779,,
18871,0.122937,,
18872,0.110956,,
18873,0.144022,,
18874,0.073479,,
18875,0.079615,,
18876,0.074675,,
18877,0.106019,,
18878,0.107888,,
18879,0.114171,,
18880,0.124675,,
18881,0.095152,,
18882,0.064876,,
18883,0.074979,,
18884,0.143324,,
18885,0.123660,,
18886,0.150624,,
18887,0.061312,,
18888,0.105182,,
18889,0.139531,,
18890,0.086159,,
18891,0.078360,,
18892,0.089541,,
18893,0.106363,,
18894,0.098213,,
18895,0.097112,,
18896,0.154157,,
18897,0.074637,,
18898,0.103345,,
18899,0.081011,,
18900,0.107711,0.940201,0.768149
18901,0.058589,,
18902,0.105487,,
18903,0.142586,,
18904,0.111597,,
18905,0.147657,,
18906,0.077779,,
18907,0.113579,,
18908,0.092598,,
18909,0.114907,,
18910,0.157124,,
18911,0.100083,,
18912,0.144917,,
18913,0.083131,,
18914,0.096317,,
18915,0.068066,,
18916,0.076126,,
18917,0.081830,,
18918,0.077559,,
18919,0.130437,,
18920,0.067196,,
18921,0.095192,,
18922,0.144708,,
18923,0.070039,,
18924,0.098617,,
18925,0.130278,,
18926,0.085849,,
18927,0.185948,,
18928,0.117710,,
18929,0.114502,,
18930,0.160840,,
18931,0.093606,,
18932,0.101547,,
18933,0.100116,,
18934,0.122385,,
18935,0.094707,,
18936,0.070512,,
18937,0.093971,,
18938,0.090430,,
18939,0.151360,,
18940,0.120578,,
18941,0.069468,,
18942,0.109928,,
18943,0.126607,,
18944,0.125575,,
18945,0.109095,,
18946,0.082023,,
18947,0.133615,,
18948,0.047542,,
18949,0.070536,,
18950,0.088774,,
18951,0.078423,,
18952,0.125589,,
18953,0.076808,,
18954,0.077263,,
18955,0.091641,,
18956,0.137902,,
18957,0.091079,,
18958,0.082334,,
18959,0.123065,,
18960,0.078382,,
18961,0.100866,,
18962,0.095644,,
18963,0.143931,,
18964,0.126865,,
18965,0.098754,,
18966,0.114154,,
18967,0.130041,,
18968,0.087637,,
18969,0.066502,,
18970,0.095734,,
18971,0.149382,,
18972,0.124164,,
18973,0.108588,,
18974,0.058235,,
18975,0.094906,,
18976,0.086128,,
18977,0.084270,,
18978,0.089057,,
18979,0.122052,,
18980,0.077709,,
18981,0.090139,,
18982,0.087363,,
18983,0.179579,,
18984,0.120286,,
18985,0.132771,,
18986,0.083801,,
18987,0.097685,,
18988,0.079419,,
18989,0.095847,,
18990,0.112700,,
18991,0.089864,,
18992,0.108251,,
18993,0.079353,,
18994,0.139094,,
18995,0.082346,,
18996,0.128369,,
18997,0.190401,,
18998,0.069094,,
18999,0.121537,,
19000,0.118865,0.939470,0.765576
19001,0.162300,,
19002,0.071161,,
19003,0.083742,,
19004,0.145312,,
19005,0.109165,,
19006,0.110779,,
19007,0.105713,,
19008,0.125319,,
19009,0.098952,,
19010,0.086224,,
19011,0.085986,,
19012,0.086712,,
19013,0.130732,,
19014,0.072851,,
19015,0.158795,,
19016,0.104940,,
19017,0.077959,,
19018,0.112642,,
19019,0.117398,,
19020,0.104824,,
19021,0.062011,,
19022,0.102824,,
19023,0.115163,,
19024,0.094699,,
19025,0.109192,,
19026,0.081267,,
19027,0.104053,,
19028,0.130814,,
19029,0.070250,,
19030,0.104568,,
19031,0.151585,,
19032,0.092947,,
19033,0.054980,,
19034,0.087131,,
19035,0.083556,,
19036,0.057475,,
19037,0.176974,,
19038,0.133731,,
19039,0.229522,,
19040,0.089221,,
19041,0.138582,,
19042,0.073920,,
19043,0.122231,,
19044,0.132178,,
19045,0.073630,,
19046,0.107700,,
19047,0.126938,,
19048,0.098435,,
19049,0.061131,,
19050,0.082035,,
19051,0.084186,,
19052,0.140622,,
19053,0.112782,,
19054,0.140461,,
19055,0.107419,,
19056,0.089738,,
19057,0.118797,,
19058,0.115601,,
19059,0.089100,,
19060,0.082434,,
19061,0.095955,,
19062,0.051262,,
19063,0.145615,,
19064,0.099817,,
19065,0.067013,,
19066,0.097679,,
19067,0.097717,,
19068,0.186809,,
19069,0.143871,,
19070,0.096529,,
19071,0.094905,,
19072,0.132715,,
19073,0.054923,,
19074,0.112861,,
19075,0.193464,,
19076,0.136461,,
19077,0.120173,,
19078,0.109358,,
19079,0.079755,,
19080,0.137541,,
19081,0.154976,,
19082,0.121435,,
19083,0.076150,,
19084,0.110237,,
19085,0.106551,,
19086,0.115790,,
19087,0.128598,,
19088,0.081288,,
19089,0.074767,,
19090,0.089930,,
19091,0.084765,,
19092,0.066624,,
19093,0.093541,,
19094,0.100556,,
19095,0.081292,,
19096,0.308084,,
19097,0.135791,,
19098,0.056416,,
19099,0.091038,,
19100,0.097347,0.939050,0.764193
19101,0.104255,,
19102,0.118863,,
19103,0.079484,,
19104,0.112918,,
19105,0.089409,,
19106,0.120555,,
19107,0.144996,,
19108,0.087586,,
19109,0.147937,,
19110,0.082573,,
19111,0.109872,,
19112,0.062079,,
19113,0.135377,,
19114,0.084914,,
19115,0.155941,,
19116,0.094784,,
19117,0.074717,,
19118,0.097761,,
19119,0.132248,,
19120,0.116290,,
19121,0.125273,,
19122,0.135819,,
19123,0.104981,,
19124,0.142497,,
19125,0.089453,,
19126,0.107161,,
19127,0.085722,,
19128,0.105845,,
19129,0.147024,,
19130,0.062920,,
19131,0.077096,,
19132,0.111650,,
19133,0.069331,,
19134,0.142428,,
19135,0.067839,,
19136,0.113857,,
19137,0.168422,,
19138,0.142345,,
19139,0.136515,,
19140,0.064413,,
19141,0.181405,,
19142,0.098396,,
19143,0.132413,,
19144,0.137973,,
19145,0.176155,,
19146,0.121815,,
19147,0.100781,,
19148,0.111078,,
19149,0.095700,,
19150,0.081263,,
19151,0.083702,,
19152,0.104499,,
19153,0.088712,,
19154,0.140966,,
19155,0.144539,,
19156,0.172479,,
19157,0.094261,,
19158,0.151311,,
19159,0.058150,,
19160,0.161255,,
19161,0.108252,,
19162,0.086052,,
19163,0.088380,,
19164,0.108090,,
19165,0.131371,,
19166,0.103503,,
19167,0.080359,,
19168,0.076326,,
19169,0.059544,,
19170,0.093457,,
19171,0.077344,,
19172,0.069385,,
19173,0.096117,,
19174,0.119144,,
19175,0.109201,,
19176,0.139964,,
19177,0.086693,,
19178,0.095406,,
19179,0.066947,,
19180,0.099323,,
19181,0.081639,,
19182,0.115998,,
19183,0.091040,,
19184,0.096459,,
19185,0.115033,,
19186,0.094259,,
19187,0.142792,,
19188,0.101358,,
19189,0.141636,,
19190,0.087098,,
19191,0.108812,,
19192,0.111139,,
19193,0.118331,,
19194,0.110683,,
19195,0.111430,,
19196,0.128115,,
19197,0.094456,,
19198,0.140415,,
19199,0.096976,,
19200,0.104566,0.940190,0.767521
19201,0.083242,,
19202,0.098916,,
19203,0.093246,,
19204,0.096962,,
19205,0.090376,,
19206,0.072929,,
19207,0.087297,,
19208,0.134018,,
19209,0.119379,,
19210,0.077976,,
19211,0.175626,,
19212,0.116873,,
19213,0.115975,,
19214,0.057128,,
19215,0.061211,,
19216,0.073338,,
19217,0.071723,,
19218,0.106353,,
19219,0.176626,,
19220,0.107507,,
19221,0.107323,,
19222,0.083710,,
19223,0.085057,,
19224,0.122291,,
19225,0.063513,,
19226,0.108349,,
19227,0.164337,,
19228,0.135377,,
19229,0.116855,,
19230,0.080488,,
19231,0.100238,,
19232,0.056223,,
19233,0.061562,,
19234,0.084223,,
19235,0.072916,,
19236,0.103382,,
19237,0.072141,,
19238,0.165046,,
19239,0.077462,,
19240,0.076102,,
19241,0.081531,,
19242,0.096981,,
19243,0.138074,,
19244,0.055802,,
19245,0.082914,,
19246,0.062419,,
19247,0.107748,,
19248,0.134740,,
19249,0.105974,,
19250,0.125086,,
19251,0.181366,,
19252,0.129307,,
19253,0.066804,,
19254,0.090767,,
19255,0.053569,,
19256,0.076558,,
19257,0.100726,,
19258,0.102959,,
19259,0.062197,,
19260,0.077081,,
19261,0.105352,,
19262,0.122157,,
19263,0.068445,,
19264,0.112205,,
19265,0.061343,,
19266,0.070888,,
19267,0.164806,,
19268,0.064793,,
19269,0.094828,,
19270,0.055931,,
19271,0.141546,,
19272,0.178323,,
19273,0.089633,,
19274,0.066543,,
19275,0.080049,,
19276,0.134269,,
19277,0.120581,,
19278,0.156252,,
19279,0.074900,,
19280,0.084963,,
19281,0.116017,,
19282,0.107793,,
19283,0.134674,,
19284,0.130537,,
19285,0.118685,,
19286,0.076926,,
19287,0.056653,,
19288,0.113660,,
19289,0.090801,,
19290,0.111418,,
19291,0.089147,,
19292,0.065073,,
19293,0.068709,,
19294,0.124227,,
19295,0.083496,,
19296,0.114370,,
19297,0.147199,,
19298,0.077357,,
19299,0.161364,,
19300,0.125906,0.939157,0.764988
19301,0.074227,,
19302,0.142508,,
19303,0.133563,,
19304,0.095788,,
19305,0.102861,,
19306,0.102764,,
19307,0.093043,,
19308,0.095624,,
19309,0.073723,,
19310,0.111020,,
19311,0.105139,,
19312,0.094463,,
19313,0.098618,,
19314,0.099679,,
19315,0.163287,,
19316,0.109191,,
19317,0.072711,,
19318,0.108752,,
19319,0.085113,,
19320,0.161388,,
19321,0.096300,,
19322,0.163291,,
19323,0.046192,,
19324,0.057701,,
19325,0.095151,,
19326,0.092299,,
19327,0.068213,,
19328,0.116989,,
19329,0.073333,,
19330,0.110883,,
19331,0.113274,,
19332,0.094345,,
19333,0.115656,,
19334,0.078648,,
19335,0.128569,,
19336,0.116094,,
19337,0.100461,,
19338,0.078738,,
19339,0.172245,,
19340,0.095771,,
19341,0.076555,,
19342,0.084233,,
19343,0.122805,,
19344,0.092153,,
19345,0.106939,,
19346,0.122036,,
19347,0.074851,,
19348,0.111210,,
19349,0.125756,,
19350,0.047938,,
19351,0.098835,,
19352,0.078408,,
19353,0.079143,,
19354,0.108082,,
19355,0.104643,,
19356,0.093476,,
19357,0.104533,,
19358,0.113995,,
19359,0.129330,,
19360,0.057578,,
19361,0.094053,,
19362,0.075693,,
19363,0.082957,,
19364,0.049874,,
19365,0.062271,,
19366,0.088573,,
19367,0.140005,,
19368,0.119687,,
19369,0.121770,,
19370,0.068677,,
19371,0.081624,,
19372,0.120235,,
19373,0.130115,,
19374,0.130604,,
19375,0.105655,,
19376,0.110326,,
19377,0.080916,,
19378,0.073993,,
19379,0.112462,,
19380,0.185608,,
19381,0.089971,,
19382,0.101637,,
19383,0.131277,,
19384,0.197079,,
19385,0.094469,,
19386,0.111277,,
19387,0.104356,,
19388,0.157382,,
19389,0.105863,,
19390,0.108156,,
19391,0.094509,,
19392,0.095961,,
19393,0.115840,,
19394,0.123999,,
19395,0.079775,,
19396,0.086449,,
19397,0.111776,,
19398,0.093499,,
19399,0.119307,,
19400,0.139225,0.938681,0.764681
19401,0.086733,,
19402,0.088606,,
19403,0.117268,,
19404,0.051079,,
19405,0.082277,,
19406,0.111409,,
19407,0.090545,,
19408,0.084387,,
19409,0.081426,,
19410,0.102944,,
19411,0.083641,,
19412,0.110735,,
19413,0.067948,,
19414,0.061547,,
19415,0.153926,,
19416,0.116681,,
19417,0.141803,,
19418,0.163276,,
19419,0.105370,,
19420,0.128758,,
19421,0.126938,,
19422,0.136023,,
19423,0.071478,,
19424,0.077714,,
19425,0.111605,,
19426,0.091610,,
19427,0.093161,,
19428,0.115337,,
19429,0.098641,,
19430,0.154875,,
19431,0.163241,,
19432,0.082483,,
19433,0.093334,,
19434,0.110251,,
19435,0.051034,,
19436,0.183496,,
19437,0.078507,,
19438,0.127634,,
19439,0.115962,,
19440,0.097686,,
19441,0.101789,,
19442,0.158827,,
19443,0.156399,,
19444,0.132657,,
19445,0.101354,,
19446,0.096703,,
19447,0.109606,,
19448,0.092625,,
19449,0.111594,,
19450,0.131901,,
19451,0.146415,,
19452,0.066547,,
19453,0.102785,,
19454,0.120398,,
19455,0.065704,,
19456,0.101831,,
19457,0.077834,,
19458,0.139303,,
19459,0.104926,,
19460,0.125022,,
19461,0.081482,,
19462,0.102102,,
19463,0.128186,,
19464,0.097360,,
19465,0.055539,,
19466,0.131447,,
19467,0.116651,,
19468,0.100204,,
19469,0.087071,,
19470,0.091738,,
19471,0.111474,,
19472,0.119476,,
19473,0.110271,,
19474,0.132977,,
19475,0.092432,,
19476,0.090988,,
19477,0.104004,,
19478,0.093094,,
19479,0.110696,,
19480,0.090159,,
19481,0.110753,,
19482,0.124915,,
19483,0.119501,,
19484,0.075659,,
19485,0.074482,,
19486,0.058610,,
19487,0.082925,,
19488,0.130428,,
19489,0.137939,,
19490,0.103616,,
19491,0.089441,,
19492,0.125349,,
19493,0.059649,,
19494,0.176762,,
19495,0.136776,,
19496,0.151361,,
19497,0.070899,,
19498,0.127812,,
19499,0.152648,,
19500,0.144846,0.939071,0.766190
19501,0.159731,,
19502,0.084245,,
19503,0.188059,,
19504,0.124257,,
19505,0.097092,,
19506,0.102361,,
